ID,Label,id
45665,0.8683019715698137,45665
101761,0.41699175757719986,101761
106773,0.8776861738072713,106773
49470,1.0,49470
76997,0.0,76997
122677,0.6099741419320626,122677
51579,0.0823129769057216,51579
75429,0.0,75429
7196,0.889778643851049,7196
57834,1.0,57834
18762,0.5575092021096691,18762
60024,0.21629363176125768,60024
91935,0.0,91935
37195,1.0,37195
45366,1.0,45366
78321,0.0,78321
31308,0.8645997436977556,31308
219,0.06954826825454624,219
37532,1.0,37532
93392,0.42774338031879783,93392
21536,1.0,21536
54080,0.41778178075141537,54080
22147,0.7843747828360224,22147
89698,0.0,89698
92849,0.338864537674807,92849
4855,1.0,4855
12988,0.3936561211858207,12988
75952,0.0,75952
92039,0.0,92039
36456,0.20399572783816047,36456
98659,0.0,98659
108163,1.0,108163
56935,1.0,56935
60366,0.7997324815181136,60366
33317,0.14021678110290625,33317
63699,1.0,63699
92138,0.2640481418232089,92138
58368,0.8936413245846365,58368
52166,0.5501835639649816,52166
61821,0.7668377095991576,61821
54413,0.8535924450466119,54413
107351,1.0,107351
109938,0.0,109938
62470,1.0,62470
24453,0.0,24453
116107,1.0,116107
27751,0.13005166820202668,27751
53375,1.0,53375
57102,0.7047385876169378,57102
44187,0.0823129769057216,44187
54241,0.10081659266619059,54241
51642,0.6420802847538067,51642
70917,0.41322330656342804,70917
84722,0.0,84722
25283,0.6961677485617147,25283
89106,0.0,89106
116544,0.5991880420741835,116544
64814,0.7668377095991585,64814
70345,0.12126078350823469,70345
65943,0.5229658696575243,65943
88437,0.0,88437
34393,0.8776861738072712,34393
71405,0.07539415329602712,71405
22288,0.7843747828360224,22288
71863,0.0,71863
102765,0.2697195884607626,102765
45463,0.8683019715698137,45463
28616,0.5566876484851454,28616
16888,0.5250187537938338,16888
3345,0.23519895692485968,3345
10439,0.3698657292187014,10439
7506,0.0,7506
117131,0.5285691030441153,117131
50448,0.3904990980156344,50448
47119,0.4728411242172719,47119
40832,1.0,40832
58634,0.8936413245846365,58634
4825,1.0,4825
107712,0.4260502547728906,107712
106090,0.5285691030441153,106090
95974,0.3318289038173172,95974
18969,0.5575092021096691,18969
24427,0.0,24427
83219,0.0,83219
31307,0.8645997436977556,31307
27371,0.056423445183936605,27371
20212,0.5575092021096691,20212
22287,0.7843747828360224,22287
55792,0.8797961981064919,55792
124159,1.0,124159
49055,1.0,49055
34595,1.0,34595
38653,1.0,38653
11365,0.3936561211858207,11365
62740,1.0,62740
51615,0.4702852987596297,51615
96456,0.42669986824947076,96456
17369,0.2189333153529767,17369
28545,0.27452410998625304,28545
123930,1.0,123930
12249,1.0,12249
46122,0.8683019715698137,46122
82569,0.0,82569
25517,0.6961677485617147,25517
49118,0.053084179377769054,49118
12387,0.433991289457823,12387
1451,0.28962625992328966,1451
46907,0.8683019715698137,46907
62122,1.0,62122
62793,0.2720569752827817,62793
80038,0.0,80038
112769,0.46307652813828204,112769
13833,0.5046030306474398,13833
117387,0.511350086616122,117387
98295,0.8535924450466118,98295
117040,0.6420802847538067,117040
69156,0.6420802847538065,69156
108383,0.5446159007044616,108383
80162,0.0,80162
90487,0.0,90487
57007,1.0,57007
122164,0.7584170309319629,122164
98934,0.16619747146440086,98934
22013,0.7843747828360224,22013
121276,0.5229658696575252,121276
121619,0.4277433803187986,121619
66475,0.8314593663430874,66475
7160,0.40819029010401836,7160
101439,0.41699175757719986,101439
114406,0.6420802847538065,114406
25628,0.6961677485617147,25628
81898,0.0,81898
93667,1.0,93667
87454,0.0,87454
85894,0.0,85894
35880,0.9897825547000249,35880
33368,0.6108468381305598,33368
56837,0.7047385876169378,56837
9759,0.3698657292187014,9759
8980,0.3698657292187014,8980
86473,0.0,86473
118492,0.7290621959434174,118492
29785,0.6145838262433161,29785
4954,1.0,4954
94226,1.0,94226
25787,0.6961677485617147,25787
100373,0.41699175757719986,100373
116172,1.0,116172
89868,0.0,89868
89622,0.0,89622
91351,0.0,91351
77755,0.0,77755
46760,0.4728411242172719,46760
7767,0.40819029010401836,7767
120572,0.8776861738072713,120572
29163,0.7890733695536326,29163
62600,0.7708316847353011,62600
93316,0.23016941943715885,93316
121961,0.9245765242695518,121961
96668,1.0,96668
81910,0.0,81910
68634,0.889778643851049,68634
31080,0.8645997436977556,31080
109041,0.0,109041
99814,0.41699175757719986,99814
112044,1.0,112044
81866,0.0,81866
55253,0.7687344279051934,55253
5213,1.0,5213
95650,0.23892819224421538,95650
3744,0.5022601103415089,3744
19020,0.5575092021096691,19020
64387,0.7668377095991585,64387
3803,0.0,3803
72598,0.7290621959434174,72598
106969,0.18316692051672587,106969
7535,0.40819029010401836,7535
59700,1.0,59700
9414,0.3698657292187014,9414
107049,1.0,107049
117550,1.0,117550
30168,0.10081659266619059,30168
119586,0.6057800023130853,119586
87756,0.0,87756
99601,0.41699175757719986,99601
86645,0.0,86645
115488,0.7500856325791474,115488
101469,0.2605615821764408,101469
361,0.758417030931963,361
49542,0.8939716125101779,49542
79688,0.0,79688
95116,0.3633791107771503,95116
86092,0.0,86092
70365,0.8776861738072712,70365
85203,0.0,85203
27182,0.6961677485617147,27182
52390,0.4145635613056985,52390
40108,0.8861195634478356,40108
78524,0.0,78524
101801,0.41699175757719986,101801
120810,0.8375971557070916,120810
29048,0.7890733695536326,29048
107985,0.5022601103415089,107985
18056,0.8932950793900335,18056
6486,0.40819029010401836,6486
92567,0.1521056822972783,92567
71959,0.10081659266619059,71959
56836,0.7047385876169378,56836
115995,0.6828122809477079,115995
27472,0.3096214360636979,27472
97544,1.0,97544
63071,0.6420802847538057,63071
118130,0.13665633198187455,118130
28409,0.0,28409
100355,0.41699175757719986,100355
23544,1.0,23544
41256,0.8861195634478356,41256
119245,0.6057800023130853,119245
5537,0.2459475836994395,5537
73118,0.2971140476759057,73118
56043,1.0,56043
118876,1.0,118876
87033,0.0,87033
8049,0.40819029010401836,8049
100268,0.41699175757719986,100268
110317,0.0,110317
109547,0.0,109547
14730,1.0,14730
94952,0.3633791107771503,94952
107556,1.0,107556
40891,1.0,40891
112923,0.6088389432168133,112923
68243,0.6766798654321355,68243
64292,1.0,64292
90716,0.0,90716
55756,0.8797961981064919,55756
69880,0.4277433803187986,69880
122207,0.8996952064283736,122207
13677,0.5046030306474398,13677
11216,0.3936561211858207,11216
125008,0.8314593663430874,125008
46094,0.4728411242172719,46094
82982,0.0,82982
96309,0.42669986824947076,96309
50725,0.4702852987596297,50725
70310,0.12126078350823469,70310
111706,0.3904990980156344,111706
50762,0.6501039056081407,50762
45479,0.0,45479
41741,0.0,41741
112337,0.9445745869888077,112337
51054,0.4702852987596297,51054
54007,0.37420767546387007,54007
53753,0.6766798654321355,53753
35644,0.9897825547000249,35644
21693,1.0,21693
1142,0.9556089664982587,1142
53739,0.21629363176125768,53739
61790,0.7668377095991576,61790
121504,1.0,121504
53204,0.8176781667086378,53204
79840,0.0,79840
60801,0.7997324815181136,60801
56861,0.7047385876169378,56861
35442,0.9308170090778785,35442
36072,0.9348592816526308,36072
103482,0.41699175757719986,103482
7974,0.40819029010401836,7974
53790,0.33886453767480695,53790
77715,0.0,77715
115484,0.7500856325791474,115484
17041,0.11358309721201945,17041
63378,1.0,63378
97278,0.21629363176125768,97278
28267,0.30962143606369796,28267
40230,0.8861195634478356,40230
109173,0.0,109173
30535,1.0,30535
20064,0.5575092021096691,20064
60385,0.7997324815181136,60385
62868,0.6218465449100754,62868
90501,0.0,90501
5504,0.6828122809477079,5504
112133,0.21990924595331746,112133
29687,0.7890733695536326,29687
42269,0.2516989225084623,42269
29780,0.6145838262433161,29780
43616,1.0,43616
124180,1.0,124180
120552,0.47284112421727015,120552
70654,0.20996475799411551,70654
49378,0.758417030931963,49378
120663,1.0,120663
58320,0.8936413245846365,58320
48923,0.923716402027205,48923
50730,0.4702852987596297,50730
20011,0.5575092021096691,20011
103250,0.41699175757719986,103250
106599,0.0,106599
85603,0.0,85603
13879,0.5046030306474398,13879
49518,0.8939716125101779,49518
89656,0.0,89656
83574,0.0,83574
105497,0.47284112421727115,105497
6987,0.0,6987
84233,0.0,84233
37940,1.0,37940
116121,0.30962143606369796,116121
17611,0.5586110596107245,17611
63593,0.8776861738072712,63593
89672,0.0,89672
52326,0.6175221351140038,52326
65186,0.43972605389928227,65186
33111,0.9262398630751051,33111
98338,0.2863627638657594,98338
55349,0.8797961981064919,55349
35493,0.9897825547000249,35493
19361,0.5575092021096691,19361
47730,0.21629363176125763,47730
68589,0.0906299718089709,68589
46582,0.8683019715698137,46582
14105,1.0,14105
2674,0.2459475836994395,2674
25523,0.6961677485617147,25523
69380,0.4436095361705035,69380
73812,0.3979236331168261,73812
1257,1.0,1257
94076,0.8776861738072713,94076
111332,0.10081659266619059,111332
33737,0.7584170309319629,33737
69521,0.07539415329602712,69521
18350,0.0,18350
90474,0.0,90474
75125,0.0,75125
90553,0.0,90553
69738,1.0,69738
78157,0.0,78157
87841,0.0,87841
84421,0.0,84421
118956,1.0,118956
66108,1.0,66108
119135,0.6057800023130853,119135
123338,1.0,123338
23169,0.4728411242172709,23169
62890,0.6218465449100754,62890
106330,1.0,106330
79920,0.0,79920
48441,1.0,48441
118596,0.0,118596
47171,0.8683019715698137,47171
30142,0.0,30142
108793,0.0,108793
29796,0.20399572783816045,29796
56601,0.8928065314410204,56601
37741,1.0,37741
28003,0.26404814182320896,28003
30370,1.0,30370
75940,0.0,75940
38785,1.0,38785
39206,1.0,39206
62448,1.0,62448
55860,0.30962143606369796,55860
17220,0.5586110596107245,17220
86088,0.0,86088
17776,0.4449193185303116,17776
95778,0.23892819224421538,95778
89588,0.0,89588
91781,0.0,91781
17760,0.4449193185303116,17760
17920,0.8932950793900335,17920
67039,0.24122304296145342,67039
121532,0.8776861738072712,121532
84684,0.0,84684
21718,1.0,21718
41684,0.5355827208914465,41684
12458,0.3936561211858207,12458
99714,0.41699175757719986,99714
80551,0.0,80551
118910,0.6420802847538065,118910
115054,0.8234525272624412,115054
90147,0.0,90147
102832,0.41699175757719986,102832
49861,0.662705983618922,49861
43627,1.0,43627
113624,0.2720569752827817,113624
6118,0.13665633198187446,6118
61625,0.0,61625
121100,0.3096214360636979,121100
66348,0.6872610722107267,66348
83750,0.0,83750
30688,1.0,30688
99555,0.41699175757719986,99555
8992,0.41778178075141537,8992
70278,0.5660985921631869,70278
20202,0.5575092021096691,20202
57207,0.7047385876169378,57207
99445,0.4436095361705035,99445
48072,0.0,48072
99147,0.6480275109639575,99147
48526,1.0,48526
80771,0.0,80771
39126,1.0,39126
103101,0.41699175757719986,103101
64584,0.20399572783816047,64584
71277,0.41322330656342804,71277
116747,0.6636750469182601,116747
117253,0.47284112421727104,117253
67175,1.0,67175
125077,0.7820327552986513,125077
108462,0.14021678110290625,108462
63786,0.1831669205167259,63786
19351,0.5575092021096691,19351
51654,0.6420802847538067,51654
13345,0.28502457865168496,13345
75155,0.0,75155
81559,0.0,81559
24801,0.2841884151460827,24801
40662,1.0,40662
121463,1.0,121463
119125,0.6057800023130853,119125
67044,0.24122304296145342,67044
45915,0.8683019715698137,45915
57103,0.7047385876169378,57103
122494,0.6099741419320626,122494
73528,0.5330565913834753,73528
29546,0.7890733695536326,29546
7158,0.40819029010401836,7158
23549,1.0,23549
57075,1.0,57075
110550,0.0,110550
14148,1.0,14148
17092,0.440790551579183,17092
53106,1.0,53106
58354,0.8936413245846365,58354
83571,0.0,83571
51975,0.20399572783816047,51975
94593,0.7820327552986513,94593
85879,0.0,85879
103485,0.41699175757719986,103485
108903,0.0,108903
94779,0.042923050484487156,94779
98859,0.16619747146440086,98859
119143,0.6057800023130853,119143
68547,1.0,68547
112899,0.46307652813828204,112899
113971,0.8071664476721474,113971
13130,1.0,13130
101883,0.41699175757719986,101883
21136,0.7953684686551978,21136
49106,0.30962143606369796,49106
93419,0.42774338031879783,93419
5714,0.0906299718089709,5714
94810,0.042923050484487156,94810
124653,1.0,124653
117031,0.6420802847538067,117031
14996,0.5566876484851455,14996
86877,0.0,86877
60824,0.7997324815181136,60824
101195,0.41699175757719986,101195
84374,0.0,84374
114510,0.5566876484851455,114510
6711,0.40819029010401836,6711
53930,0.2850245786516854,53930
22124,0.7843747828360224,22124
123509,1.0,123509
98259,0.8535924450466118,98259
19570,0.5575092021096691,19570
121090,0.3096214360636979,121090
99486,0.4436095361705035,99486
59319,0.8936413245846365,59319
71306,0.10081659266619059,71306
81240,0.0,81240
51787,1.0,51787
65834,0.9040131517891471,65834
93986,0.060211026016652146,93986
82169,0.0,82169
60575,0.7997324815181136,60575
86347,0.0,86347
68719,0.0,68719
26267,0.6961677485617147,26267
90004,0.0,90004
4080,1.0,4080
13606,0.5046030306474398,13606
84653,0.0,84653
32832,1.0,32832
39723,0.8861195634478356,39723
14591,1.0,14591
67656,0.20399572783816047,67656
70134,0.5229658696575252,70134
48068,0.10081659266619059,48068
35474,0.9897825547000249,35474
21292,0.0,21292
12825,0.3936561211858207,12825
28645,0.0,28645
24485,0.0,24485
110810,0.0,110810
12364,0.3936561211858207,12364
91271,0.0,91271
67338,0.0906299718089709,67338
92167,0.589345675651148,92167
99563,0.41699175757719986,99563
39023,1.0,39023
48901,0.923716402027205,48901
72970,1.0,72970
101352,0.41699175757719986,101352
4644,0.9629792499718764,4644
66872,0.24122304296145342,66872
33268,0.3498796738622895,33268
52733,0.28962625992328966,52733
51720,0.4702852987596297,51720
87972,0.0,87972
81181,0.0,81181
37712,1.0,37712
29181,0.7890733695536326,29181
45861,0.8683019715698137,45861
20002,0.5575092021096691,20002
39060,1.0,39060
59055,0.8936413245846365,59055
177,1.0,177
46584,0.8683019715698137,46584
104156,0.27767167412559507,104156
22539,0.283523008411677,22539
22687,0.3592211527823874,22687
8126,0.40819029010401836,8126
38153,0.8382516482643577,38153
65721,0.9308170090778787,65721
121815,0.6077349699053323,121815
79315,0.0,79315
109390,0.0,109390
88471,0.0,88471
18722,0.5575092021096691,18722
35229,1.0,35229
12202,0.47284112421727104,12202
12587,0.433991289457823,12587
8440,0.0906299718089709,8440
84249,0.0,84249
18127,1.0,18127
82809,0.0,82809
88603,0.0,88603
80781,0.0,80781
107589,0.20399572783816047,107589
26223,0.6961677485617147,26223
51885,0.07539415329602712,51885
2637,0.5285691030441153,2637
121546,1.0,121546
122798,0.6099741419320626,122798
110865,0.0,110865
88722,0.0,88722
25620,0.6961677485617147,25620
57295,0.8776861738072712,57295
86591,0.0,86591
3036,0.8176781667086376,3036
84328,0.0,84328
116020,1.0,116020
63628,1.0,63628
4532,1.0,4532
115456,0.7500856325791474,115456
42405,1.0,42405
81165,0.0,81165
111767,1.0,111767
13838,0.5046030306474398,13838
50232,0.8852403928455941,50232
13987,1.0,13987
40085,0.8861195634478356,40085
49290,0.8433036100770497,49290
14209,1.0,14209
27900,0.6828122809477079,27900
12134,0.5849779714037703,12134
124788,0.6420802847538067,124788
102547,0.41699175757719986,102547
59420,0.8840468297057928,59420
2394,0.4826265421159138,2394
117203,0.0,117203
46086,0.4728411242172719,46086
96986,0.6828122809477076,96986
104254,0.41699175757719986,104254
34989,1.0,34989
35956,0.9897825547000249,35956
90615,0.0,90615
72038,0.3285218036491181,72038
32481,0.8071664476721474,32481
98428,0.3857014373228798,98428
30325,1.0,30325
39585,0.8861195634478356,39585
17495,1.0,17495
94574,0.28502457865168546,94574
101756,0.41699175757719986,101756
115162,0.6420802847538065,115162
53985,0.07539415329602712,53985
76336,0.0,76336
31204,0.8645997436977556,31204
55914,0.45345909813202223,55914
52903,0.0,52903
96674,1.0,96674
112289,0.5643860892353357,112289
74018,0.1024618061660106,74018
59607,1.0,59607
41344,0.8861195634478356,41344
71599,0.4991544965411223,71599
101668,0.41699175757719986,101668
9558,0.3096214360636979,9558
79623,0.0,79623
36045,0.9348592816526308,36045
98802,0.3096214360636979,98802
49827,0.1612187815494613,49827
104537,0.4177817807514154,104537
55036,0.5285691030441153,55036
115232,0.8433036100770496,115232
70369,0.8776861738072712,70369
54527,0.38570143732288015,54527
14004,1.0,14004
24677,1.0,24677
82793,0.0,82793
79107,0.0,79107
88565,0.0,88565
76189,0.0,76189
101501,0.7820327552986512,101501
60039,0.7997324815181136,60039
52913,0.0,52913
63202,1.0,63202
25490,0.6961677485617147,25490
87408,0.0,87408
67711,0.24408843747650824,67711
80974,0.0,80974
119056,0.6057800023130853,119056
67444,0.8014425582096921,67444
38846,0.8861195634478356,38846
3629,0.3096214360636979,3629
117302,1.0,117302
104691,0.41699175757719986,104691
81048,0.0,81048
111854,0.4397260538992823,111854
7460,0.40819029010401836,7460
116026,1.0,116026
101819,0.41699175757719986,101819
8133,0.40819029010401836,8133
9767,0.257725685257699,9767
33845,0.24594758369943953,33845
45956,0.8683019715698137,45956
34594,1.0,34594
106212,1.0,106212
21796,0.7843747828360224,21796
14788,1.0,14788
79157,0.0,79157
117092,0.19302104387112118,117092
44108,1.0,44108
91317,0.0,91317
77674,0.0,77674
104568,0.41699175757719986,104568
21313,0.0,21313
19713,0.5575092021096691,19713
105226,0.41699175757719986,105226
53005,1.0,53005
78294,0.0,78294
106894,1.0,106894
41324,0.8861195634478356,41324
40761,0.19654567099130366,40761
121332,0.758417030931963,121332
50098,0.3556602223560977,50098
116619,0.5285691030441153,116619
112927,0.6088389432168133,112927
62843,0.7584170309319629,62843
54799,0.8797961981064919,54799
114413,0.6420802847538065,114413
35200,0.6420802847538065,35200
82709,0.0,82709
96027,0.42669986824947076,96027
117811,0.8125695744846093,117811
69424,0.6420802847538065,69424
59214,0.8936413245846365,59214
92887,1.0,92887
16641,0.5250187537938338,16641
87929,0.0,87929
50977,0.14021678110290625,50977
102296,0.41699175757719986,102296
2050,0.7620992348495512,2050
124551,1.0,124551
59301,0.8936413245846365,59301
121585,1.0,121585
36990,0.9348592816526308,36990
13703,0.5046030306474398,13703
11090,0.3698657292187014,11090
50545,1.0,50545
105281,0.8254626423430605,105281
83120,0.0,83120
102282,0.41699175757719986,102282
76762,0.0,76762
118477,0.30962143606369796,118477
83000,0.0,83000
72656,0.5361135959821486,72656
68436,0.758417030931963,68436
71208,0.41322330656342804,71208
48758,0.5285691030441153,48758
99542,0.41699175757719986,99542
55031,0.5285691030441153,55031
5901,0.11358309721201945,5901
67276,0.8996952064283735,67276
49673,0.5285691030441153,49673
116866,0.47284112421727104,116866
45997,0.8683019715698137,45997
112998,0.6088389432168133,112998
28244,0.0,28244
85893,0.0,85893
93027,1.0,93027
103109,0.41699175757719986,103109
532,0.7290621959434175,532
26788,0.6961677485617147,26788
114342,0.0,114342
114322,1.0,114322
12763,0.3936561211858207,12763
73177,0.2971140476759057,73177
31869,0.8645997436977556,31869
42666,1.0,42666
105358,0.8254626423430605,105358
109623,0.0,109623
46498,0.8683019715698137,46498
101165,0.28253072036970744,101165
13656,0.5046030306474398,13656
8955,0.3698657292187014,8955
124072,0.3592211527823874,124072
19490,0.5575092021096691,19490
123258,1.0,123258
69099,0.8626133819120271,69099
64594,0.926239863075105,64594
122459,0.6099741419320626,122459
13469,0.3936561211858207,13469
24132,0.4053602990939139,24132
93293,0.23016941943715885,93293
58122,0.8936413245846365,58122
24444,0.0,24444
81916,0.0,81916
105241,0.41699175757719986,105241
60431,0.7997324815181136,60431
247,0.06954826825454624,247
92184,0.589345675651148,92184
9958,0.3698657292187014,9958
77618,0.0,77618
54361,1.0,54361
98299,0.8535924450466118,98299
7190,0.889778643851049,7190
5052,1.0,5052
67495,0.3096214360636979,67495
10741,0.3698657292187014,10741
27965,0.36573094877539025,27965
106444,0.41778178075141537,106444
94641,0.0,94641
52759,0.7620992348495517,52759
67035,0.24122304296145342,67035
42885,1.0,42885
80693,0.0,80693
93718,0.4728411242172711,93718
88791,0.0,88791
475,0.0,475
43664,0.41778178075141537,43664
26496,0.6961677485617147,26496
118765,0.36227560733559167,118765
86573,0.0,86573
91235,0.0,91235
31862,0.8645997436977556,31862
106251,1.0,106251
101449,0.41699175757719986,101449
116854,0.47284112421727104,116854
81355,0.0,81355
27281,0.26404814182320857,27281
123344,1.0,123344
82335,0.0,82335
2105,0.5061968976537533,2105
26887,0.6961677485617147,26887
59904,0.8071664476721474,59904
110609,0.0,110609
64041,0.277671674125595,64041
100968,0.28253072036970744,100968
20972,0.7963651746196765,20972
29952,0.0,29952
28285,0.30962143606369796,28285
16599,0.5250187537938338,16599
25460,0.6961677485617147,25460
65189,0.8314593663430874,65189
71927,0.0,71927
49839,0.662705983618922,49839
24701,1.0,24701
48829,1.0,48829
105214,0.4728411242172711,105214
105820,0.0,105820
68285,0.41778178075141537,68285
98190,1.0,98190
71225,0.41322330656342804,71225
122674,0.6099741419320626,122674
51483,0.9149915461206086,51483
109979,0.0,109979
46791,0.4728411242172719,46791
38973,0.8861195634478356,38973
120089,0.6057800023130853,120089
75454,0.0,75454
42516,1.0,42516
110803,0.0,110803
111495,0.23016941943715888,111495
102537,0.41699175757719986,102537
45514,0.4728411242172719,45514
87311,0.0,87311
25438,0.6961677485617147,25438
5950,0.0,5950
77385,0.0,77385
92518,0.9348592816526308,92518
38399,0.8382516482643577,38399
115009,0.6901087482731342,115009
85021,0.0,85021
24196,0.8449796259878186,24196
59318,0.8936413245846365,59318
121410,0.5446159007044616,121410
46307,0.8683019715698137,46307
103174,0.5616675315689327,103174
59406,0.8840468297057928,59406
55666,0.45345909813202223,55666
111847,0.4397260538992823,111847
59738,1.0,59738
29882,0.10081659266619059,29882
75032,0.0,75032
66437,0.3592211527823875,66437
118024,0.10081659266619059,118024
106742,0.6420802847538065,106742
5198,1.0,5198
20091,0.5575092021096691,20091
36893,1.0,36893
85647,0.0,85647
51442,0.4702852987596297,51442
111343,0.10081659266619059,111343
52225,0.4346526259426175,52225
114283,0.6108468381305598,114283
30338,1.0,30338
33181,0.3498796738622895,33181
117427,0.0906299718089709,117427
47325,0.4728411242172719,47325
109514,0.0,109514
107855,0.5893456756511481,107855
45687,0.8683019715698137,45687
69272,0.6420802847538065,69272
84657,0.0,84657
27345,0.056423445183936605,27345
115417,0.7500856325791474,115417
89251,0.0,89251
91137,0.0,91137
27641,0.20399572783816047,27641
79533,0.0,79533
51385,0.4702852987596297,51385
123054,1.0,123054
50797,0.4702852987596297,50797
64563,0.20399572783816047,64563
51216,0.27767167412559507,51216
124175,1.0,124175
23573,1.0,23573
79092,0.0,79092
92054,0.0,92054
77453,0.0,77453
85259,0.0,85259
1214,1.0,1214
69223,0.2850245786516854,69223
50835,0.6501039056081407,50835
56492,0.8928065314410204,56492
51344,0.0,51344
84408,0.0,84408
99683,0.41699175757719986,99683
25501,0.6961677485617147,25501
14200,1.0,14200
93315,0.23016941943715885,93315
71687,0.23016941943715888,71687
53351,1.0,53351
61346,0.8433036100770495,61346
122027,0.9245765242695518,122027
17185,0.440790551579183,17185
22274,0.7843747828360224,22274
69352,0.7290621959434175,69352
121892,0.6028490894053706,121892
110264,0.0,110264
34291,0.0,34291
66901,0.24122304296145342,66901
84927,0.0,84927
116115,1.0,116115
22301,0.7843747828360224,22301
55555,0.8797961981064919,55555
11652,0.3698657292187014,11652
48175,1.0,48175
12569,0.433991289457823,12569
18219,1.0,18219
41347,0.8861195634478356,41347
36773,1.0,36773
77183,0.0,77183
8545,1.0,8545
26273,0.6961677485617147,26273
88776,0.0,88776
18910,0.5575092021096691,18910
28936,0.7890733695536326,28936
35394,0.39049909801563437,35394
73200,0.2971140476759057,73200
26429,0.6961677485617147,26429
112393,0.46307652813828204,112393
106635,0.6420802847538065,106635
100468,0.41699175757719986,100468
31086,0.8645997436977556,31086
91237,0.0,91237
53499,1.0,53499
43307,1.0,43307
115974,0.6828122809477079,115974
97212,0.7820327552986513,97212
89468,0.0,89468
85990,0.0,85990
25873,0.6961677485617147,25873
33028,0.7493653357950613,33028
52142,0.5501835639649816,52142
10523,0.3698657292187014,10523
66842,0.5849779714037704,66842
96734,1.0,96734
33390,1.0,33390
124728,0.2850245786516854,124728
9802,0.3698657292187014,9802
6534,0.0,6534
24044,0.4053602990939139,24044
46633,0.8683019715698137,46633
54605,0.8776861738072713,54605
9916,0.257725685257699,9916
5325,1.0,5325
15833,0.5736411283198861,15833
88847,0.0,88847
24380,0.8449796259878186,24380
32663,1.0,32663
50332,0.3556602223560977,50332
30029,0.338864537674807,30029
51776,0.07539415329602712,51776
84310,0.0,84310
55694,0.45345909813202223,55694
42278,0.0,42278
16290,0.3936561211858207,16290
49111,0.30962143606369796,49111
109129,0.0,109129
121653,0.8776861738072712,121653
2461,0.4826265421159138,2461
6589,0.20399572783816047,6589
102824,0.41699175757719986,102824
15111,0.10681975194920551,15111
6858,0.40819029010401836,6858
12839,0.3936561211858207,12839
119439,0.6057800023130853,119439
87160,0.0,87160
120804,0.8375971557070916,120804
72188,0.758417030931963,72188
9493,0.4277433803187986,9493
47864,0.6602587164286496,47864
10898,0.3698657292187014,10898
76280,0.0,76280
29060,0.4277433803187985,29060
48722,0.974141748932097,48722
6545,0.0,6545
97182,0.0,97182
9282,0.14021678110290625,9282
91033,0.0,91033
2844,0.3096214360636979,2844
19772,0.5575092021096691,19772
59571,1.0,59571
121036,0.17427007299270075,121036
52673,0.0,52673
